rank,previous_rank,ranking_country,ranking_category,brand,price_range,relative_demand,previous_relative_demand,rank_timestamp,product_title
202,243,US,538,,195-195 USD,0-5 Very low,0-5 Very low,2025-07-11,Indigo - Lark Baby Carrier | Soft Structured Baby Carrier | Hemp and Organic Cotton | 10 to 45 pounds | Long (XL to 6X) | hope&plum
203,203,US,538,Kelty,239-350 USD,0-5 Very low,0-5 Very low,2025-07-11,Kelty Journey PerfectFIT Signature Child Carrier
204,193,US,538,Baby Tula,56-56 USD,0-5 Very low,0-5 Very low,2025-07-11,Baby Tula Standard Carrier
205,166,US,538,WildBird,72-72 USD,0-5 Very low,0-5 Very low,2025-07-11,Spizella Linen Sling
206,242,US,538,Artipoppe,420-420 USD,0-5 Very low,0-5 Very low,2025-07-11,Zeitgeist Leopard Classic in cotton
207,174,US,538,ClevrPlus,130-130 USD,0-5 Very low,0-5 Very low,2025-07-11,ClevrPlus Canyonero Baby Backpack Kid Toddler Camping Hiking Child Carrier
208,177,US,538,Chicco,50-50 USD,0-5 Very low,0-5 Very low,2025-07-11,Boppy ComfyFit Hybrid Baby Carrier
209,210,US,538,,225-225 USD,0-5 Very low,0-5 Very low,2025-07-11,Valco Baby Bassinet for Trend 4
210,161,US,538,Piggyback Rider,150-150 USD,0-5 Very low,0-5 Very low,2025-07-11,Piggyback Rider SCOUT Toddler Carrier With Safety Harness
211,190,US,538,CYBEX,300-300 USD,0-5 Very low,0-5 Very low,2025-07-11,Cybex Cot S Lux
212,217,US,538,,38-38 USD,0-5 Very low,0-5 Very low,2025-07-11,YSSKTC Baby Carrier Ergonomic Infant Carrier with Hip Seat Kangaroo Bag Soft Baby Carrier Newborn to Toddler 7-45lbs Front and Back Baby Holder
213,216,US,538,Baby Tula,179-179 USD,0-5 Very low,0-5 Very low,2025-07-11,Tula Toddler Carrier
214,182,US,538,Artipoppe,420-420 USD,0-5 Very low,0-5 Very low,2025-07-11,Zeitgeist Monogamy in cotton
215,204,US,538,LennyLamb,138-138 USD,0-5 Very low,0-5 Very low,2025-07-11,Mama & Roo's Onbuhimo PRO Peanut Butter
216,,US,538,Solly Baby,,0-5 Very low,,2025-07-11,BABY WRAP - Mocha Chequer
217,171,US,538,Aquaroo Baby Carrier Inc.,175-175 USD,0-5 Very low,0-5 Very low,2025-07-11,Carriers Aquaroo Baby Carrier
218,,US,538,UPPAbaby,280-280 USD,0-5 Very low,,2025-07-11,"UPPAbaby Bassinet V3, Declan"
219,231,US,538,Ergobaby,79-79 USD,0-5 Very low,0-5 Very low,2025-07-11,Ergobaby Lift Hip Seat Baby Carrier
220,219,US,538,Portier Australia Pty Ltd,263-270 USD,0-5 Very low,0-5 Very low,2025-07-11,Limitless Baby Carrier Houndstooth Three Ergonomic Carry Positions
221,198,US,538,LennyLamb,90-90 USD,0-5 Very low,0-5 Very low,2025-07-11,Luna Woven Wrap by LennyLamb
222,199,US,538,Konny,48-60 USD,0-5 Very low,0-5 Very low,2025-07-11,Konny Baby Carrier Flex SoftBreeze
223,,US,538,Deuter,230-270 USD,0-5 Very low,,2025-07-11,Deuter Kid Comfort Active
224,,US,538,WildBird,,0-5 Very low,,2025-07-11,Carmine Aerial Carrier L - 4XL
225,251,US,538,CYBEX,300-800 USD,0-5 Very low,0-5 Very low,2025-07-11,Cybex Mios 3 Lux Carry Cot
226,235,US,538,,10-10 USD,0-5 Very low,0-5 Very low,2025-07-11,Manunclaims Adjustable Sling Baby Carrier for Infant
227,282,US,538,Baby Jogger,150-260 USD,0-5 Very low,0-5 Very low,2025-07-11,Baby Jogger City Sights Pram
228,224,US,538,Piggyback Rider,45-45 USD,0-5 Very low,0-5 Very low,2025-07-11,Piggyback Rider Hip Belt For Child Carriers
229,270,US,538,,45-45 USD,0-5 Very low,0-5 Very low,2025-07-11,- Lugabug Child Travel Chair
230,211,US,538,LÍLLÉbaby,60-60 USD,0-5 Very low,0-5 Very low,2025-07-11,Lillebaby Dragonfly Wrap
231,247,US,538,Artipoppe,430-430 USD,0-5 Very low,0-5 Very low,2025-07-11,Zeitgeist Sky in linen
232,218,US,538,Ergobaby,180-180 USD,0-5 Very low,0-5 Very low,2025-07-11,Ergobaby Omni 360 Cool Air Mesh Baby Carrier
233,,US,538,MOBY,44-44 USD,0-5 Very low,,2025-07-11,Moby Evolution Wrap
234,,US,538,Konny,30-39 USD,0-5 Very low,,2025-07-11,Konny Baby Carrier SoftBreeze Pattern Hassle-Free Baby Wrap Carriers
235,205,US,538,Thule,380-430 USD,0-5 Very low,0-5 Very low,2025-07-11,Thule Sapling Child Carrier
236,262,US,538,,80-80 USD,0-5 Very low,0-5 Very low,2025-07-11,"Twin Ring Sling, Twins baby carrier, Twins sling for newborn, 100% Organic Cotton, Muslin ring sling"
237,271,US,538,,38-40 USD,0-5 Very low,0-5 Very low,2025-07-11,Baby Carrier Hip Seat Mom’s Choice Award Winner Advanced Large Capacity Pocket With Adjustable Waistband
238,313,US,538,Nalakai,65-70 USD,0-5 Very low,0-5 Very low,2025-07-11,Nalakai Ring Sling
239,252,US,538,Beco,70-151 USD,0-5 Very low,0-5 Very low,2025-07-11,Beco Gemini Baby Carrier
240,91,US,538,hb,99-99 USD,0-5 Very low,0-5 Very low,2025-07-11,Haven Baby Carrier
241,228,US,538,Vlokup,22-22 USD,0-5 Very low,0-5 Very low,2025-07-11,"Vlokup Baby Water Ring Sling Carrier Lightweight Breathable Mesh Baby Wrap for Infant, Newborn, Kids and Toddlers"
242,249,US,538,Ergobaby,189-249 USD,0-5 Very low,0-5 Very low,2025-07-11,Ergobaby Aerloom Carrier
243,172,US,538,Momcozy,80-80 USD,0-5 Very low,0-5 Very low,2025-07-11,Momcozy 2-in-1 Hip Seat and Baby Carrier
244,259,US,538,Luvdbaby,180-185 USD,0-5 Very low,0-5 Very low,2025-07-11,"Luvdbaby Hiking Baby Carrier Backpack Comfortable Toddler/Baby Backpack Carrier System with Diaper Change Pad, Insulated Pocket + Rain and Sun Hood to"
245,274,US,538,WildRideOfficial,109-109 USD,0-5 Very low,0-5 Very low,2025-07-11,Wildride Baby Carrier
246,,US,538,Ergobaby,100-119 USD,0-5 Very low,,2025-07-11,Ergobaby Original Baby Carrier
247,258,US,538,,50-50 USD,0-5 Very low,0-5 Very low,2025-07-11,Baby Carrier with Hip Seat Baby Carrier Newborn to Toddler
248,212,US,538,,10-11 USD,0-5 Very low,0-5 Very low,2025-07-11,Baby Wrap Carrier for Newborns to Toddlers Infant Sling Carrier
249,207,US,538,,225-225 USD,0-5 Very low,0-5 Very low,2025-07-11,Wildflower Lark Baby Carrier | Soft Structured Baby Carrier | Hemp and Organic Cotton | 10 to 45 pounds | Long (XL to 6X) | hope&plum
250,272,US,538,,129-139 USD,0-5 Very low,0-5 Very low,2025-07-11,Mabē Monarch Ergonomic Baby Carrier Premium Cotton Soft Structured Infant Carrier with Hip Healthy Design
251,241,US,538,Britax,170-170 USD,0-5 Very low,0-5 Very low,2025-07-11,"Britax Zinnia Bassinet for Brook, Brook+ and Grove Strollers"
252,213,US,538,,42-42 USD,0-5 Very low,0-5 Very low,2025-07-11,"Baby wrap | T-shirt Comfortable Durable Versatile Practical Modern, Dad / Grey / L"
254,260,US,538,MOBY,50-56 USD,0-5 Very low,0-5 Very low,2025-07-11,Moby Cloud Ultra-Light Hybrid Carrier
255,239,US,538,,225-225 USD,0-5 Very low,0-5 Very low,2025-07-11,Fête - Lark Baby Carrier | Soft Structured Baby Carrier | Hemp and Organic Cotton | 10 to 45 pounds | Short (XXS to L) | hope&plum
256,238,US,538,,225-225 USD,0-5 Very low,0-5 Very low,2025-07-11,Ville - Lark Baby Carrier | Soft Structured Baby Carrier | Hemp and Organic Cotton | 10 to 45 pounds | Long (XL to 6X) | hope&plum
257,169,US,538,,20-20 USD,0-5 Very low,0-5 Very low,2025-07-11,"Baby Wrap Carrier,Original Breathable Baby Carrier Wrap Sling Lightweight Hands Free Newborn Wrap Swaddle Holder Adjustable Baby Slings Carrier"
258,276,US,538,LennyLamb,106-128 USD,0-5 Very low,0-5 Very low,2025-07-11,Airglow Woven Wrap by LennyLamb
259,297,US,538,BabyMine,40-40 USD,0-5 Very low,0-5 Very low,2025-07-11,Mushie Baby Wrap
260,264,US,538,Bugaboo,130-199 USD,0-5 Very low,0-5 Very low,2025-07-11,Bugaboo Donkey 5 Bassinet Complete Fabric
261,268,US,538,Artipoppe,440-440 USD,0-5 Very low,0-5 Very low,2025-07-11,Zeitgeist Argus Belle in organic hemp
262,,US,538,,35-35 USD,0-5 Very low,,2025-07-11,SCTEL Car Seat Travel Bag Fits All Nuna Pipa Car Seat and Base
263,257,US,538,ClevrPlus,115-115 USD,0-5 Very low,0-5 Very low,2025-07-11,Cross Country Child Carrier
264,,US,538,Abiie,55-80 USD,0-5 Very low,,2025-07-11,Abiie Huggs Hip Seat Baby Carrier with Patented Hipbelt
265,245,US,538,Infantino,30-30 USD,0-5 Very low,0-5 Very low,2025-07-11,Infantino Carry On Multi-pocket Carrier
266,,US,538,,129-129 USD,0-5 Very low,,2025-07-11,The Monarch Carrier - Ebony
267,292,US,538,,20-20 USD,0-5 Very low,0-5 Very low,2025-07-11,TKKOK Baby Wrap Carrier Unisex Baby Carrier Lightweight & Ultra Soft
268,,US,538,Solly Baby,,0-5 Very low,,2025-07-11,Solly Baby Fern Chequer Wrap + Dolly Bundle
269,,US,538,,245-245 USD,0-5 Very low,,2025-07-11,"Village - Lark Kid Carrier | Toddler, Preschool and Kid Carrier | 25 to 65 pounds | Short (XXS to L) | hope&plum"
270,215,US,538,,22-22 USD,0-5 Very low,0-5 Very low,2025-07-11,Huifen Adjustable One Shoulder Baby Carrier for Infant Lightweight Breathable Mesh Baby Hip Carrier Portable Baby Carrier Sling for Newborn to
271,,US,538,Stokke,129-199 USD,0-5 Very low,,2025-07-11,Stokke Limas Carrier Flex
272,,US,538,Solly Baby,68-84 USD,0-5 Very low,,2025-07-11,Solly Baby Buttercup Wrap
273,298,US,538,,33-38 USD,0-5 Very low,0-5 Very low,2025-07-11,Shiaon Baby Sling Carrier Baby Carrier Newborn to Toddler Toddler Carrier with Safety Buckle
274,139,US,538,Ergobaby,28-35 USD,0-5 Very low,0-5 Very low,2025-07-11,Ergobaby Aura Baby Wrap
275,232,US,538,,89-89 USD,0-5 Very low,0-5 Very low,2025-07-11,Beachfront Baby Versatile Water & Warm Weather Ring Sling Baby Carrier
276,286,US,538,Osprey,295-295 USD,0-5 Very low,0-5 Very low,2025-07-11,"Osprey Poco LT Child Carrier, Tan Concrete"
277,288,US,538,hb,175-175 USD,0-5 Very low,0-5 Very low,2025-07-11,Explore Together Toddler Carriers for Active Adventures
278,299,US,538,Joolz,200-249 USD,0-5 Very low,0-5 Very low,2025-07-11,Joolz Hub2 Cot
279,289,US,538,,35-35 USD,0-5 Very low,0-5 Very low,2025-07-11,Child Sling Wrap Swaddling Kids Nursing Pouch Front Carrier For Newborn Infant Baby Ring Sling Backpack Red Plaid
280,308,US,538,WildBird,228-228 USD,0-5 Very low,0-5 Very low,2025-07-11,Merlin Aerial Carrier
281,,US,538,Boba,60-70 USD,0-5 Very low,,2025-07-11,Boba Ring Sling Baby Carrier
282,,US,538,LÍLLÉbaby,17-17 USD,0-5 Very low,,2025-07-11,Infant Pillow Baby Carrier Accessories
283,,US,538,,145-145 USD,0-5 Very low,,2025-07-11,Malishastik Twin Baby Carrier
285,,US,538,,23-23 USD,0-5 Very low,,2025-07-11,"Baby Carrier, Qunler 6-in-1 Ergonomic Baby Carrier with Hip Seat Diaper Pocket Front and Back Baby Sling with Waist Stool Lumbar Support"
286,318,US,538,,27-27 USD,0-5 Very low,0-5 Very low,2025-07-11,KeaBabies Baby Wrap Carrier - All-in-1 Stretchy Baby Wraps - Baby Sling - Infant Carrier - Babys Wrap - Hands Free Babies Carrier
288,,US,538,Piggyback Rider,150-150 USD,0-5 Very low,,2025-07-11,"Piggyback Rider - Scout Standing Child Carrier Backpack for Events & Travel - Complete Parent & Child Set with Secure Safety Harness for Ages 2-4,"
289,304,US,538,,179-179 USD,0-5 Very low,0-5 Very low,2025-07-11,Weego TWIN Baby Carrier – The LIFESAVER for Parents of Twins! Blue Pepita
290,,US,538,Clevr,105-105 USD,0-5 Very low,,2025-07-11,ClevrPlus Deluxe Outdoor Child Backpack Baby Carrier Light Outdoor Hiking
291,302,US,538,,28-33 USD,0-5 Very low,0-5 Very low,2025-07-11,"Shiaon Baby Sling Carrier, Baby Carrier Newborn to Toddler(7-45lbs), Toddler Carrier with Safety Buckle, One Shoulder Adjustable Shoulder Strap, One"
292,187,US,538,,10-16 USD,0-5 Very low,0-5 Very low,2025-07-11,Baby Carrier Soft Infant Newborn Baby Carrier Backpack Rider Sling 360 Ergonomic All Season Baby Infant Toddler Newborn Carrier Front Back Wrap
293,278,US,538,Koala Babycare,45-45 USD,0-5 Very low,0-5 Very low,2025-07-11,Koala Babycare Easy-to-wear Baby Sling Adjustable Unisex Multi-Purpose Baby Carrier Suitable up to 22lbs
294,250,US,538,WildBird,198-198 USD,0-5 Very low,0-5 Very low,2025-07-11,Monarch Aerial Carrier
296,,US,538,,155-155 USD,0-5 Very low,,2025-07-11,"Wildflower Ring Sling | Newborn and Toddler Ring Slings | 7 to 35 pounds | Hemp & Organic Cotton | 84"" | hope&plum"
297,,US,538,LennyLamb,,0-5 Very low,,2025-07-11,LennyLamb LennyLight Infinity Golden Hour
298,,US,538,,21-21 USD,0-5 Very low,,2025-07-11,YEMKEZO Breathable Type Baby Carrier Adjustable One Shoulder Labor-Saving Baby Holder Carrier
299,,US,538,Momcozy,34-34 USD,0-5 Very low,,2025-07-11,"Momcozy Easy to Wear Hands Free - Baby Wrap Carrier, L"
300,,US,538,LÍLLÉbaby,70-75 USD,0-5 Very low,,2025-07-11,LILLEbaby LILLEbaby 6-Position Complete Airflow Baby & Child Carrier
301,,US,538,Besrey,48-60 USD,0-5 Very low,,2025-07-11,besrey Baby Carrier
302,,US,538,Baby Tula,,0-5 Very low,,2025-07-11,"Tula Free-to-Grow Baby Carrier, Hemp - Mariam"
303,284,US,538,ClevrPlus,105-105 USD,0-5 Very low,0-5 Very low,2025-07-11,ClevrPlus Deluxe Adjustable Baby Carrier Outdoor Hiking Child Backpack Camping
304,,US,538,Momcozy,,0-5 Very low,,2025-07-11,"Momcozy Breathable Mesh Baby Carrier, Ergonomic and Lightweight Infant Carrier for 7-44lbs with Enhanced Lumbar Support"
306,290,US,538,Piggyback Rider,150-150 USD,0-5 Very low,0-5 Very low,2025-07-11,Scout Piggyback Rider
307,,US,538,,20-20 USD,0-5 Very low,,2025-07-11,"Beyoik Toddler Carrier,Baby Carrier Newborn to Toddler"
309,,US,538,Piggyback Rider,150-150 USD,0-5 Very low,,2025-07-11,Piggyback Rider Scout Toddler Carrier: Standing Child Carrier with Safety Harness
310,261,US,538,,20-20 USD,0-5 Very low,0-5 Very low,2025-07-11,Mens Baby Carrier Shirt V Neck Short Sleeve T-Shirts for Men Skin to Skin T-Shirt with Pocket
313,,US,538,Solly Baby,74-74 USD,0-5 Very low,,2025-07-11,Solly Baby Natural Grey Wrap
314,,US,538,,23-23 USD,0-5 Very low,,2025-07-11,Toorise Kids Travel Seat with Seat Belt Portable Travel Seat Folding Kids Seat Nonslip Toddler Carrier Comfortable Kids Luggage Seat Fast Release Kids
315,,US,538,,30-30 USD,0-5 Very low,,2025-07-11,Simply Essential Sol Baby Carrier Wrap Soft Stretchy Cotton Baby Wrap
317,269,US,538,JJ Cole,32-40 USD,0-5 Very low,0-5 Very low,2025-07-11,JJ Cole Luma Packable Carrier 4 -Position Baby Carrier
318,317,US,538,Nuna,400-400 USD,0-5 Very low,0-5 Very low,2025-07-11,Nuna CUDL Luxe Carrier
319,246,US,538,,129-129 USD,0-5 Very low,0-5 Very low,2025-07-11,The Monarch Carrier - Evergreen Check
320,248,US,538,,180-180 USD,0-5 Very low,0-5 Very low,2025-07-11,Feral - Lark Baby Carrier | Soft Structured Baby Carrier | Hemp and Organic Cotton | 10 to 45 pounds | Long (XL to 6X) | hope&plum
322,291,US,538,BUMPSUIT,275-275 USD,0-5 Very low,0-5 Very low,2025-07-11,Bumpsuit Armadillo Baby Carrier | Shop Bumpsuit Baby Carriers
323,,US,538,,43-44 USD,0-5 Very low,,2025-07-11,"Traditional baby wraps, African print baby wraps, newborn carrier, baby swaddle, cotton wraps, baby shower gift, non-stretchy wraps"
324,,US,538,hb,165-175 USD,0-5 Very low,,2025-07-11,Onbuhimo Baby Carrier
325,,US,538,,34-34 USD,0-5 Very low,,2025-07-11,"vrbabies Baby Wraps Carrier Newborn to Toddler, Kangaroo Baby Easy Wearing Wrap, Adjustable Soft Baby Holder Front Chest Sling Carriers Perfect Baby"
326,,US,538,hb,179-179 USD,0-5 Very low,,2025-07-11,Exploring the World Together
327,296,US,538,,24-24 USD,0-5 Very low,0-5 Very low,2025-07-11,Sanilinwild Baby Sling Carrier Adjustable Baby Sling 2025 Upgraded Toddler Sling Comfortable Baby Wrap Carriers Ergonomic-Designed
329,,US,538,Baby Tula,,0-5 Very low,,2025-07-11,Baby Tula Explore Mesh Baby Carrier
330,279,US,538,Luvdbaby,180-185 USD,0-5 Very low,0-5 Very low,2025-07-11,"Luvdbaby Hiking Baby Carrier Backpack Comfortable Toddler/Baby Backpack Carrier System with Diaper Change Pad, Insulated Pocket + Rain and Sun Hood to"
331,,US,538,Infantino,,0-5 Very low,,2025-07-11,Infantino Flip 4-in-1 Convertible Baby Carrier
332,275,US,538,,225-225 USD,0-5 Very low,0-5 Very low,2025-07-11,Fête - Lark Baby Carrier | Soft Structured Baby Carrier | Hemp and Organic Cotton | 10 to 45 pounds | Long (XL to 6X) | hope&plum
333,,US,538,UPPAbaby,200-200 USD,0-5 Very low,,2025-07-11,UPPAbaby Bassinet Lucy
334,,US,538,waterland,,0-5 Very low,,2025-07-11,WaterLand Baby Carrier Innovative Carrier You Can Use Both in Water & Land
335,136,US,538,,49-49 USD,0-5 Very low,0-5 Very low,2025-07-11,"Senarah | Toddler Carrier - Baby Pink Color - Lightweight, Ergonomic Design, Travel-Friendly (9M-4Y, Up to 45 lbs) - 1 Year Warranty"
337,,US,538,,,0-5 Very low,,2025-07-11,KeaBabies Baby Wrap Carrier - Black Stripe
